NPLV,"CO__fft_coefficient__attr_""imag""__coeff_1","T__fft_coefficient__attr_""imag""__coeff_1","T фурмы 2__change_quantiles__f_agg_""var""__isabs_True__qh_1.0__ql_0.2","CO2__change_quantiles__f_agg_""mean""__isabs_True__qh_0.4__ql_0.0","T__agg_linear_trend__attr_""stderr""__chunk_len_5__f_agg_""min""","CO2__fft_coefficient__attr_""abs""__coeff_25",AR__energy_ratio_by_chunks__num_segments_10__segment_focus_7,"T фурмы 2__change_quantiles__f_agg_""var""__isabs_True__qh_1.0__ql_0.4",N2__quantile__q_0.9,CO2__sum_values,CO__energy_ratio_by_chunks__num_segments_10__segment_focus_6,CO2__energy_ratio_by_chunks__num_segments_10__segment_focus_9,T__index_mass_quantile__q_0.6,"CO2__fft_coefficient__attr_""abs""__coeff_57","O2__fft_coefficient__attr_""abs""__coeff_68","CO__fft_coefficient__attr_""imag""__coeff_2",CO2__index_mass_quantile__q_0.8,"T фурмы 2__change_quantiles__f_agg_""mean""__isabs_True__qh_1.0__ql_0.6","N2__fft_coefficient__attr_""abs""__coeff_65","CO2__change_quantiles__f_agg_""var""__isabs_False__qh_0.4__ql_0.0","T фурмы 2__change_quantiles__f_agg_""var""__isabs_False__qh_1.0__ql_0.6","CO2__fft_coefficient__attr_""abs""__coeff_16",T__absolute_sum_of_changes,"T__agg_linear_trend__attr_""stderr""__chunk_len_10__f_agg_""mean""","O2__fft_coefficient__attr_""abs""__coeff_52",N2__quantile__q_0.7,"T__agg_linear_trend__attr_""stderr""__chunk_len_10__f_agg_""max""",CO2__index_mass_quantile__q_0.9,"V__fft_coefficient__attr_""abs""__coeff_13",CO__index_mass_quantile__q_0.6,T__last_location_of_maximum,AR__sum_of_reoccurring_values,CO__energy_ratio_by_chunks__num_segments_10__segment_focus_8,AR__quantile__q_0.9,"CO2__fft_coefficient__attr_""abs""__coeff_27","CO2__fft_coefficient__attr_""real""__coeff_2","CO2__fft_coefficient__attr_""imag""__coeff_2",AR__autocorrelation__lag_2,"N2__fft_aggregated__aggtype_""variance""","T фурмы 2__fft_coefficient__attr_""abs""__coeff_13",AR__autocorrelation__lag_7,"T фурмы 2__fft_coefficient__attr_""imag""__coeff_2","O2_pressure__fft_coefficient__attr_""real""__coeff_8","AR__augmented_dickey_fuller__attr_""teststat""__autolag_""AIC""","N2__fft_coefficient__attr_""abs""__coeff_66",O2__count_below_mean,AR__autocorrelation__lag_8,AR__cid_ce__normalize_True,"T фурмы 2__fft_coefficient__attr_""abs""__coeff_9","N2__fft_coefficient__attr_""abs""__coeff_16"
510657,-28509.555411815032,-359919.8140013184,0.0016593602720752,0.0227271529093529,0.0519126367783472,1085.0942086172656,0.1230886195259107,0.0020861522602886,76.66999816894531,39847.323641202194,0.0040886592552861,0.0589936697398046,0.4577185017026107,270.738166454441,777.1358255842024,24985.51413381513,0.7843359818388195,0.0314593091924139,616.0921295692692,0.0318059778673017,0.0037090768209625,764.0368636967844,2400.3470611572266,0.1468857375149709,694.8085262306025,75.05000305175781,0.1474345483650495,0.8910329171396141,3184533.3389554094,0.3788308740068104,0.412883087400681,44.329999923706055,0.0002057588250065,0.959999978542328,916.7471461587768,-2532.2679027540057,9855.98995767844,0.9954555084236926,92423.41176037356,765.6195686556315,0.9766412619046512,4755.214044208559,5.771185080546531,-2.1909139045150154,466.97879130467686,1759.0,0.972821882144354,3.865533234929628,982.6589129008124,3479.2613427219685
510658,-16519.25165468692,-202448.15396837896,0.0009069238155166,0.060252581891383,0.0663777636971451,97.3871399403574,0.1212735271737438,0.0011426333760547,74.01000213623047,59292.14949085443,0.0011431450853775,0.1360107289744624,0.509618320610687,396.3918327608807,561.4192691721206,17722.797245631333,0.850381679389313,0.0228214947709957,461.3380497216543,0.042269187907378,0.0020030663176423,793.7707626896963,2008.333106994629,0.1878328911536325,126.40118539356318,71.97000122070312,0.1884983086521435,0.9251908396946564,1543986.3498525522,0.4549618320610687,0.5792366412213741,31.609999984502792,0.0011431450853775,0.8999999761581421,940.6283139008008,-1983.9226181658348,11534.88377391161,0.9959399920877414,61714.592961367714,363.9665272860826,0.9784837627430176,2221.6163533010053,-102.75131350574904,-1.3570819190654126,828.130318102201,2506.0,0.9746976045603606,3.586064186643149,1016.9834846007147,1635.0118312367906
510659,-27240.893570854743,-222047.083676585,0.0027231458616978,0.0136360722030334,0.0532506358906567,266.4945583075125,0.1262574242222884,0.0032752414548233,77.77999877929688,42450.14820933092,0.0015456165000425,0.0065927393774094,0.5121593905654849,395.9467089815161,136.5664464838318,20204.90409345679,0.6718429534134193,0.0417999790944514,164.92125081292536,0.0109938194612498,0.005532499456869,2077.098741165594,2882.423172416076,0.1507714752668483,147.3465823484003,77.34560643604823,0.1514636615614561,0.7527102256079695,2186817.1549537987,0.3791385877527102,0.5364781716964547,42.54999998211861,2.776162758382711e-05,0.9800000190734864,981.9992046684864,-1882.2528210891496,25.34004551263935,0.995894194829928,83178.07953239804,1278.708907122099,0.9757678414247768,3558.052990469413,-47.56600522874748,-2.183712131546073,328.3422366691911,1801.0,0.9711876177687528,3.490072221859178,2727.258675454668,1913.0161664539803
510660,-9332.697142345363,-13447.726611793065,0.0014620012370026,0.0106555824826359,0.0610811197728754,734.1085804427488,0.1356546246968859,0.0017446920205143,78.53484855428509,31324.57029517616,0.0016217892303619,0.005725078264975,0.5519354838709677,234.6337725418736,305.58273312342726,12061.673181936152,0.6564516129032258,0.0185110619071997,210.3343897081223,0.0036730498887408,0.001457926002521,470.9852265150144,2217.708671569824,0.1732637063680382,299.48533794367665,78.51000213623047,0.1737970240667506,0.7490322580645161,1652181.974295717,0.4912903225806451,0.3074193548387096,49.31999990344048,3.294909657419444e-05,1.0199999809265137,500.5416779555615,216.37434406707223,2778.930628857578,0.9981612240186772,60448.62426035297,553.8925263351622,0.9903447536850823,1439.0118179595402,-51.62768445443824,-1.0689642427719732,557.665984488694,1439.0,0.9887104922531378,2.442997435710017,1068.421060199125,1329.9190548133524
510662,2882.3074034240485,153836.08226658046,0.0010319755578519,0.0162642077721027,0.0599791692725599,338.5019020318444,0.1376377512303755,0.0012387241891606,78.88999938964844,25280.90930188735,0.1050588945742124,0.0032759821267395,0.5887096774193549,154.11640440579404,591.5448787302113,-4394.045797913508,0.6505376344086021,0.0194765363420758,346.77171351490216,0.0043107256331094,0.001719013095512,754.7764512845353,1762.500228881836,0.1701935047896298,102.92142824985956,78.66000366210938,0.1708017203298536,0.686491935483871,1130919.5001617514,0.5416666666666666,0.6720430107526882,53.52999995648861,4.336609380712197e-06,1.0099999904632568,90.2139283711046,5918.981921276964,-1184.8271593883137,0.997813406766602,54855.37453789437,380.057038568963,0.9883121701901062,-1634.431654654884,-98.21120107153249,-1.0611355397054394,160.51010345421312,1083.0,0.9861359451109556,2.5516024774707287,473.5849235514408,1146.6027937152048
510664,652.8145661518467,193596.09390902752,0.000632816732756,0.0076934085029906,0.0657326829369717,663.2236663902124,0.1408577173701411,0.0008023537077409,79.44000244140625,27306.256709761656,0.1870456739508492,0.0033712410468789,0.6065793890567305,207.35708678793057,311.4142961431411,-1272.662250532485,0.6498825109097013,0.010106656052904,782.4598401561831,0.0019330775323433,0.0007827637860087,994.9562416873756,1668.4894478421977,0.1864801460325378,427.2810475305769,79.44000244140625,0.1870516375075093,0.6918429003021148,1696992.5045421163,0.5340718361866398,0.6868076535750252,51.1599999666214,1.2438542267119922e-05,1.059999942779541,679.7796649842116,6147.272444846708,522.8462491988887,0.9975691736863788,49730.68062206404,195.2535926767923,0.9873859393118658,-1159.2788409656582,-5.71834157334495,-1.4974078292831443,371.7929410566388,1447.0,0.9852275297320422,2.647458216383827,627.2401796316077,2790.416396155329
510665,11137.83233947101,333573.1894653952,0.0006170549801059,0.0114385540694137,0.0518139591094751,543.35369508686,0.1223919985387135,0.0007887679688985,79.49793243408203,30834.971818954305,0.1920267178380717,0.0144981966818585,0.6274918179113359,183.2478592259617,433.2531699524365,-14245.375205087834,0.7110978875334721,0.0155440327667054,595.6083841018836,0.0031541993663355,0.0012172114328922,592.447165748386,1879.513786315918,0.1467419825266886,296.99365484898726,78.33000183105469,0.1472305245979399,0.8211841713775662,2121634.246652032,0.5664980660517703,0.7060398690865815,56.70499986410141,4.346618331699481e-05,1.0299999713897705,94.94234369549235,5622.292305383629,-3671.915591938577,0.997720729049658,60473.6225133439,403.1269908537053,0.9879323389625204,-2433.2243519882813,-9.635244870502436,-1.3991469782928576,350.7524813210285,1264.0,0.9857410045198738,2.683746229112576,182.70466268135368,2324.518929859436
510666,23329.745734389435,501220.1589593428,0.0007601417886148,0.0154175432941369,0.0461663282748325,626.7742703032802,0.0713489702734636,0.0009561530447834,80.69999694824219,35555.03356183147,0.2899903304935054,0.0275709673982453,0.6756210283073368,141.05573900223777,277.39776060408514,-21362.512933767688,0.7758521086077412,0.0167376227940844,833.8228924722687,0.0044437390077566,0.0015078818949581,1032.1306912004295,2082.6385955810547,0.1308294089946648,366.3892894224298,78.96756952423118,0.1311321783306879,0.8587521663778163,2283363.827682069,0.6210283073367996,0.6793760831889082,51.42499974370003,0.000206355834755,1.0,771.6261761401535,-866.1031753025961,-4641.610163713108,0.9980400397307811,66993.34205666983,430.5932990001335,0.992166967601858,-3322.176528855991,19.434679064134063,-1.6792724647362,283.3521239055179,1937.0,0.9909099680136256,2.429614863441288,571.9913816901162,2851.0366848017766
510667,15435.861125256111,269170.2804626025,0.000943187159219,0.0368564560824188,0.0542929860553876,200.9348711426877,0.1089079919746489,0.0011727854848775,80.69999694824219,43935.90739238824,0.2313918318212115,0.1290331540679695,0.6216736133376082,183.09246417179412,386.0717016469618,-12554.523349311474,0.8477075985892915,0.0175716350141089,241.78736996077387,0.0217937750598165,0.0018256837593147,820.4914043374849,1907.6388931274412,0.1539991830708341,376.0885576965166,77.44000244140625,0.1544425689696419,0.9240141070856044,2740852.5100293257,0.5989099070214813,0.7463930747034306,36.34999993443489,0.0011263803588253,1.0199999809265137,568.9501276422326,4058.890634243818,2654.7295332835884,0.997932082119146,48972.89270574892,498.5696092319536,0.9879623240106448,-3314.514519244977,22.93715092171996,-1.588657030875953,212.9708722388098,1955.0,0.9856691324083692,2.488969537505704,436.8851422281242,3774.749514327115
510668,2523.4231019877484,74383.21095711146,0.0008589906924338,0.015948662897149,0.0743460120532394,104.31101866595672,0.1366940884023905,0.0010995374365149,82.0199966430664,36229.55075762833,0.2717737096635827,0.0206564939076079,0.5775577557755776,119.43404178703712,493.3018731250483,-1729.566351177173,0.7026035936927026,0.008362031639169,28.85632873128445,0.0065372405246943,0.0006516516036282,823.2104093645964,1764.9307403564453,0.210849223806004,407.1023483456696,78.90956806280674,0.2112715166423517,0.8217821782178217,1499039.0463626331,0.5573890722405573,0.4224422442244224,38.079999923706055,0.0001362330446568,1.0299999713897705,276.91779855023736,4863.321465514153,2918.555236193493,0.9971841252798276,38612.86154366282,176.61527562692288,0.9869183102115,-1152.648020427601,110.16163819195532,-1.5845587608823255,121.8037358029946,1318.0,0.9845782001447676,2.5547396822960025,116.36700811028749,2138.3985866244598
510669,3005.2734772666668,92146.49152782302,0.002371100095021,0.0391372075787627,0.0606148894985757,373.9793395289183,0.1231042326592456,0.0028860379379747,78.66979203741235,36547.63160943764,0.2089052376154097,0.0512113148546315,0.5856372218476062,273.05609193271613,322.9553314502812,-441.6052330181502,0.7666891436277815,0.0263002791251943,458.62614350532095,0.0442539475448318,0.0029502955072323,1992.214142113258,2641.802816644678,0.1719587110459363,201.86672487461485,76.93000030517578,0.1724804503010736,0.8819959541469993,3190848.6771294395,0.5407956844234659,0.6149696561024949,43.90999984741211,7.708474083617834e-05,0.9900000095367432,247.69023844581184,2605.789129469832,3273.650702498007,0.997000067517632,54373.87265172682,421.9655400200919,0.9819795321952806,-881.897272722913,-47.50474148024551,-1.526468439237774,331.0477893851532,1510.0,0.9786708668464444,2.825990399043282,1328.368334420882,1681.2926615266622
510670,1845.953796771365,74452.38479133823,0.0013957834036939,0.0224335012063804,0.0712463087748932,568.3777855036776,0.1349644269141122,0.0017344979532252,77.68000030517578,28838.02831310291,0.186559960477042,0.0078063069647505,0.5803964757709251,15.880246554444666,434.46282546859,-2189.3836293853874,0.6681350954478708,0.0129544949312822,309.03873423644507,0.0117898540118957,0.0009428714799834,866.4253047485166,1830.2083740234373,0.201756637839145,287.1980334495641,77.68000030517578,0.2024808034690249,0.7533039647577092,2575045.292880565,0.5378120411160059,0.354992657856094,49.80999991297722,1.9454228848221413e-05,1.0499999523162842,855.7107429080676,2785.3957014843336,2116.046119866588,0.9977808985035984,44290.90929053894,518.1881011898926,0.9882587565282108,494.5270093381477,8.047307516199117,-0.963834437878378,354.7935365136939,1322.0,0.9861279622016952,2.363871438091872,972.825526994968,2712.8474368791526
510671,18008.84271008597,261849.915208152,0.0008978171566699,0.0128787878565996,0.0595807448657887,323.019015101472,0.1119838208173955,0.0011523618889885,79.98999786376953,31794.17989568098,0.3506862697392679,0.0429927592246632,0.6215943491422805,187.0073793680885,130.2951851438314,-18746.689758963254,0.7591658257652203,0.0162289585014234,482.94974752406256,0.0094616848771153,0.0017699878635788,889.3633288530968,1753.1251068115234,0.1688076424957847,154.0835499248494,79.08273177728421,0.169375206915975,0.8795829128826101,2173979.17411902,0.6034308779011099,0.736293306424487,46.88999980688095,0.0001068431996168,1.0499999523162842,599.6145860491664,5499.726905535668,-764.7627526518478,0.9988874522313188,41417.54714053965,271.69927759691507,0.9945430707256804,-2994.8842487401794,40.29879452743469,-1.1420513030370192,247.28941152216365,1825.0,0.9935136254953432,1.8009884257674469,484.1416509849035,2233.6496451860053
510672,11795.78139352219,229183.17968731275,0.0018548847754308,0.0239822375421653,0.0611216842213371,978.9182173306654,0.1227971084203541,0.0023162510574668,79.98999786376953,30648.82601433508,0.307754769483766,0.0312458303284365,0.6150154268083647,158.47991226895144,242.3026321471084,-12549.671767982933,0.7329448063078505,0.0260292429780755,672.0094261906249,0.0134589485224706,0.0030496018737336,942.2535223329772,1757.6384201049805,0.1734233985660958,448.0368134818051,76.88999938964844,0.1739999074550757,0.8577305450805622,2362124.275437696,0.5797051765512513,0.7089475488515598,44.34000000357628,3.627118522298143e-05,0.9900000095367432,472.1868899329827,6746.117887560837,-6.8946615683384,0.9984050293832852,37656.15970938248,848.3023492786298,0.9901880040645694,-1874.0243470720063,-60.662766981206175,-1.351423721272021,603.0268536135139,1489.0,0.988222492586606,1.9802417612576904,311.2756110271732,3743.986140401466
510673,14317.795818750914,250278.78597015972,0.001173137651968,0.0168857765474413,0.0695884323765854,260.5604901155287,0.0901587549323212,0.0014842247711993,80.58000183105469,34083.31284710816,0.2121771367162089,0.052848685578101,0.6284437825763217,80.82179273232921,252.0965985673256,-9955.306965002706,0.7736411020104245,0.013098642110939,393.7252410296828,0.0128796395370958,0.0011751321710401,1012.9076623123452,1833.3331604003904,0.1974663095507567,330.4551229775918,77.419989366126,0.1981086177762977,0.8868205510052122,901995.7166524744,0.5986597170513775,0.4270290394638868,43.20999991893768,0.0002197500691333,1.0,80.48896294650872,4582.295048920935,571.4365156660866,0.9980152059270512,37875.43032102567,432.0185980870879,0.9901708743342136,-2349.8504550956486,-91.47719391685096,-1.3873551605957586,211.4226098654657,1736.0,0.9883758850094188,2.224275405971773,576.0309121304547,3459.309512621237
510674,-3959.704917405803,72284.87692293781,0.0011691941196711,0.0167989948910106,0.0766873523694099,190.2960455582782,0.141985391123344,0.0014685764696848,78.66999816894531,25837.18745770876,0.0958137760544619,0.004057144696943,0.5821484992101106,144.49150477248105,530.9107125504463,4416.549995542957,0.6548183254344392,0.0116083348692641,150.7576361872123,0.0045093892967198,0.0010309281475951,960.2679554607196,1657.6388397216797,0.2171814280079728,140.84579205380655,78.58603266176969,0.2180083872100405,0.7010268562401264,1447231.8085025176,0.509083728278041,0.6816745655608215,48.45499986410141,1.1933500410530054e-05,1.0099999904632568,305.3331726336677,2282.617478274545,651.6612357018939,0.9981317317118574,36205.72849946237,410.91951647051553,0.9909054724546328,-386.3340606095241,-11.257449171862948,-1.0683610283294256,226.6005916369257,1111.0,0.9893693631702178,2.2314785850445302,520.556927922706,881.5126750981639
510675,5304.511162897252,135029.47021538066,0.0011769840725354,0.0182232091916618,0.0660449001224217,587.9172009775142,0.1459337482268455,0.0014806171831304,79.94109124942702,27113.58729151806,0.2074954868961756,0.0104513944284291,0.590528233151184,81.37771553468787,292.809341515652,-6612.930283535289,0.677959927140255,0.0195101195008215,384.165470137959,0.0044808325452946,0.0020272832021908,367.1148844048101,1648.9582138061523,0.1870760452866617,436.7639090400382,78.61000061035156,0.1878507784363021,0.7515482695810565,964108.056408121,0.5570127504553734,0.6950819672131148,50.14999985694885,1.4820886813870466e-05,1.0199999809265137,153.0112634519782,4553.700010257758,1249.9923774069518,0.9979854761866496,44793.43471576253,290.29612903491056,0.990828437677572,-1718.650864623284,-31.709976494100918,-1.077904375911695,423.9486635895736,1170.0,0.9891782122469004,2.4549434488934114,532.208003062285,2115.161957926999
510676,-6839.345936770542,-5492.41274301346,0.000840404107726,0.0180614497752763,0.0749769896941567,411.1158893010016,0.1493445395602852,0.0011133203030831,78.87817479647123,28234.114996117685,0.1289665418077586,0.0100036192975966,0.5577926920208799,277.47610101452045,228.58113839610144,4915.841525737811,0.6424310216256525,0.0111764502281819,259.61605881114696,0.0060843979777863,0.000815582424993,738.9551386808273,1628.827234093024,0.2121175838861953,428.0482941715917,78.38999938964844,0.2125122188225557,0.7624906785980612,440535.327188694,0.5085756897837435,0.6648023862788963,45.18999990820885,1.884732063580044e-05,1.0399999618530271,519.6855301243293,3128.27130929944,2968.124510746184,0.997198206261784,41642.96667815478,306.4669795937403,0.9847313726775876,352.79641974815263,-86.4080620378755,-1.257311818935541,141.8942807783191,1152.0,0.9820454099127052,2.677347830180358,396.38509664377256,273.85293245487554
510677,-6180.444124014023,2400.5294653055225,0.0008896125188638,0.0224715438617249,0.0662613721426283,111.33522193233298,0.1392330210424518,0.0010998352196197,80.69376690455844,29877.29753128037,0.1099758296040635,0.0043091773450397,0.559322033898305,245.15066414673,173.51634852103354,4563.840369119568,0.6377118644067796,0.0098410528877177,318.84597219176226,0.0106370743480956,0.0006773469676924,1076.4653272328358,1692.3609771728516,0.1874782135012606,311.774562302501,78.95999908447266,0.1879254601864159,0.6864406779661016,2117571.9996891874,0.5130649717514124,0.6670197740112994,49.89749978482723,1.6796448640039788e-05,1.0299999713897705,520.4380714837766,3004.054048978028,1311.741322942874,0.9974882890473266,44269.92147187288,327.09463966790247,0.9874713120359704,-460.06329673763423,71.0769841210655,-1.124564772568724,341.084598567907,1182.0,0.985234753439435,2.4741104999321406,574.0782306916324,1728.4538815752624
510678,-1030.6579837255524,-23630.011488569216,0.0009118411487373,0.0282753904394914,0.0621576965924661,444.6695753206348,0.1504876978046152,0.0010756418162238,79.2300033569336,30753.674678489115,0.128841739337014,0.027911122303979,0.546999276934201,228.68014772655928,374.5776914522112,546.5679742098478,0.690527838033261,0.0163364341480837,48.22721068862917,0.0213362185317049,0.0013073518380354,537.0514342872754,1867.7082214355469,0.1763899283740611,384.8200350436245,79.2300033569336,0.1769972772408624,0.8452639190166306,1123438.7630479278,0.5289226319595083,0.3571945046999276,44.4049998819828,8.450858240225003e-05,1.0099999904632568,204.4453695817572,1254.4412842640131,3302.727236553775,0.998384996957668,43943.54208414721,121.13012515909963,0.9916664193210528,-815.6480700779991,-8.11210610338529,-0.9749436691668176,283.5863255977829,1095.0,0.9901084766335236,2.2637080137474714,806.9380148038076,2462.529081210402
510679,37732.83690747595,554950.2495102719,0.0006800362643486,0.0245721756252737,0.0352297998478616,199.8060257039335,0.0555921896249798,0.0008804944599997,79.2300033569336,42793.22260990488,0.4918367548868226,0.1025604871566315,0.6892025755324418,474.15574600096966,450.9976941127739,-26216.87271878769,0.8382862803368004,0.0147935587556509,302.5864476327634,0.0098878433614049,0.0014631963243136,1186.3362248733922,1943.7497024536133,0.0999371294384076,376.590206661002,75.55999755859375,0.100336157414021,0.9192669638434868,1600317.361202613,0.6951461119366023,0.5633977216443784,43.47999995946884,0.0025890964949091,1.0099999904632568,682.8175473714945,38.60289692323037,-4822.016461365057,0.9981528557796854,94383.02427755692,523.8932579326008,0.992125843965383,-4133.778371688945,-13.612493970291345,-1.3215834012780918,158.65828563375322,1961.0,0.9907924993701251,2.8774933366901227,878.5577850496029,1806.3801011913124
510680,-2780.0707813058825,64176.404934577455,0.0010954449136655,0.0135134323647822,0.0696993192060958,786.9370453642792,0.143169029623205,0.0013612396149053,79.21538264934836,29923.87252185859,0.17915190291419,0.0177176073813728,0.5777063236870311,453.3876511216543,518.1162252201125,326.0931854378732,0.675955698463737,0.0093864938635395,69.82523054138865,0.0063802657127933,0.0006252400475343,260.51990654748136,1647.6117639858448,0.1977139249415709,231.99129335931,77.61000061035156,0.1982212162327398,0.819935691318328,689526.919095643,0.5291175419792783,0.6845301893533404,43.129999965429306,8.096366992266617e-06,1.0,560.1091785221577,2620.0864018032435,4843.4740370083,0.9979454578854752,43480.57631436808,432.8296047014621,0.9887055159049912,-132.43358468080845,-71.78128893542329,-1.163821488682802,203.1782722495712,1349.0,0.9866671832769788,2.394646271639925,279.4982445790611,3266.9932585442702
510681,4625.078771981358,102769.607228304,0.0010582017313579,0.0216337569913351,0.0686741151422555,382.8413330759095,0.1371151577779945,0.0013090022267457,78.2699966430664,31946.74965634683,0.2637156441058876,0.0110072398389714,0.5841973543081873,227.1751151804215,181.139951720382,-6200.499157925423,0.6882373972112978,0.0112228147814001,112.53492308336216,0.0131500447997337,0.0008896956934763,867.074146185983,1707.9865798950195,0.1947885146236119,377.1824005162935,78.19245432886584,0.1952781971409119,0.7579549517340007,1704123.3981030064,0.5580979621022524,0.697175545227029,46.01399992704391,2.5812233770231264e-05,0.9800000190734864,187.1462051293656,1833.5667052438416,3473.4304318622744,0.9972073965508776,40542.51216153656,560.1744754417264,0.9859500654875376,-1419.8948910053896,-7.786728195458226,-1.188166123806118,266.49918102161826,1340.0,0.983433879542811,2.57414836217989,658.2570886843789,2360.8004964947386
510682,21288.015737797545,387590.1359792223,0.0008247888118151,0.0190861046567745,0.0310717170923504,876.1924193937715,0.1102269615334358,0.0010567823987775,72.68000030517578,61372.896916391415,0.3143452553789841,0.1395242844378472,0.6051921079958463,399.3821696482422,8.724963091054967,-25836.231139610667,0.8587746625129803,0.0184951345187632,522.2777998627704,0.0066441472608637,0.0017810972798129,1226.448517984671,2300.3473510742188,0.0879943713341485,189.55890937857737,72.68000030517578,0.0883489925061602,0.92938733125649,1501229.3308053955,0.5941848390446521,0.4656282450674974,39.99999994039536,0.0003826383001328,0.8999999761581421,897.1997548347756,5591.607541337846,1772.8952058778395,0.9974892040377524,120706.29128172388,175.37776208236298,0.98837954401978,-6661.390597985275,126.608092815515,-1.3978229839376206,387.81323764214176,2682.0,0.986429623094228,3.309228669501461,1281.5099922192455,755.4414519953199
510683,-11018.711991164446,-78743.1078894485,0.0015715275033181,0.0376303690262295,0.0582726485584443,1040.503575537674,0.1390926519364345,0.0018544450025647,76.75,38386.96717647425,0.012813060206057,0.0291759555151529,0.534766543500168,405.7017270560381,276.2173814430847,10837.338205337315,0.7181726570372858,0.0219751394927953,1107.4516371865602,0.0307015387130604,0.0020322379889698,1364.6789277890175,2524.653076171875,0.1653276392115354,430.2587057965603,76.75,0.1658795471617793,0.8424588511924757,1332099.824426614,0.4921061471279812,0.6103459858918374,43.21999999880791,4.46379876159362e-05,0.959999978542328,634.6787191252496,-919.2640137800054,2213.055789787072,0.9981183936036446,49494.57956808871,436.09317811128136,0.9901134472732072,-911.4317863332002,-21.998276837730547,-0.9643573034787692,227.22754518668987,1382.0,0.9883899582923624,2.4191791507539864,817.904112487951,2377.491787896724
510684,1999.740368295216,213580.7328501235,0.0010420077936825,0.0203236975724184,0.0558745252188279,526.1091424370837,0.1227227713906187,0.0012676570390074,77.30999755859375,38440.16549632445,0.1044509671222937,0.0207509411702387,0.6021244309559939,109.57650854653524,601.4817943837412,-1230.014402102135,0.7156297420333839,0.0177826222953738,311.7348207679823,0.0113267050006168,0.0017532780534934,1405.2301793876388,2165.27783203125,0.1582957186016995,438.72159789360273,73.88820569753914,0.1589341602251547,0.8309559939301973,331415.5788901287,0.5356600910470409,0.6731411229135054,41.949999928474426,6.226881072595273e-05,1.0,163.28425480550482,3444.952755689127,-740.7985505277317,0.9958856150082036,64145.53337783169,101.77218368246928,0.9795335453951888,-1343.4679262218772,-44.98326418803634,-1.0357108278502511,502.8596437139482,1421.0,0.975913610086064,3.525057613371553,672.5833223038418,2736.0060675192626
510685,-140.77277255735828,37350.85227793493,0.0010670972817217,0.0257780401597747,0.0736834453767601,622.9985214668889,0.1500697344938139,0.0013337517827864,81.7699966430664,35479.035704684946,0.1633031190769268,0.0513523393713805,0.5673112002918643,59.302328116819496,265.0599320849981,-29.189004988770336,0.7603064574972638,0.0112100616844545,348.11653859111,0.0125613728089245,0.0010133492803865,979.6914518983822,1829.270862354952,0.2085920925317087,218.28903567859,81.72789548790973,0.2092996665188827,0.8796059832178037,1041408.7814061064,0.5370302809193724,0.3641006931776723,40.81999996304512,0.0002671120711435,0.9700000286102296,740.6906385492681,279.43119099878373,4221.7403959746,0.997532733984609,42095.2508982213,475.58001997424736,0.987735134331596,-1744.706302504737,25.29418262840037,-1.1967838017734254,362.9853952344404,1993.0,0.9856068093417246,2.6208579786771966,256.98429061912714,2077.629548864996
510686,603.3211574614727,-30831.349054065107,0.0012187362413208,0.0801912688793198,0.0645990840267908,397.0748403835633,0.1333174331338206,0.0014963402561621,73.98999786376953,44517.12976773405,0.075398084271467,0.1517827030346543,0.5454855195911414,419.5703715420394,325.7117652077425,7866.014356425047,0.8551959114139693,0.0219049380563409,330.7888987958853,0.0504193183284647,0.0021272592570482,1146.7979289130658,1785.0692749023438,0.1828416082461842,593.5806506596623,67.94000244140625,0.1835048213160629,0.9277683134582624,1103900.6488828363,0.5461669505962521,0.6494037478705281,37.41000002622605,0.0100633460264586,0.8899999856948853,690.8121370143595,-921.2280839625224,8365.810570746527,0.998176958932682,49634.598180860885,166.94372540083174,0.9908649126048114,-477.41386767145286,-76.98103401299956,-1.2203712985704438,317.58459585653463,2137.0,0.989264636812488,2.3270167296009223,786.0066376834885,2255.143857943752
510687,14641.089732886225,268504.90021434124,0.001302984798381,0.0228563623593959,0.0492099426183856,783.5122754118927,0.123229820152124,0.0016488791249955,77.9800033569336,32512.33695720961,0.3025248471327571,0.0104885424728466,0.6170464634507251,154.1183605757064,429.2701886754167,-16416.935955236153,0.6954720331459011,0.0253343553896303,170.53184715043284,0.0094696112957453,0.0027832240556755,1472.318564603508,1945.1386795043943,0.1395820444865097,307.72827162146643,77.9800033569336,0.1400431597264419,0.7747854394791358,2807252.711622285,0.5856762355726546,0.720923350103581,47.75999987125397,2.312363399533492e-05,0.9900000095367432,118.66902651076708,5360.071203410996,-4238.363034058165,0.9978392937244872,59799.59010807076,641.1939300752365,0.9890275435243828,-4340.1400576076285,-55.20174106653522,-1.3264018091277825,282.27611920672945,1256.0,0.9871094729788962,2.653271784994585,124.96323468666648,1868.9465413731136
