NPLV,AR__autocorrelation__lag_4,"AR__change_quantiles__f_agg_""mean""__isabs_True__qh_0.8__ql_0.0","AR__agg_linear_trend__attr_""stderr""__chunk_len_5__f_agg_""mean""",AR__energy_ratio_by_chunks__num_segments_10__segment_focus_7,"CO__change_quantiles__f_agg_""mean""__isabs_True__qh_0.2__ql_0.0",H2__last_location_of_minimum,"O2__change_quantiles__f_agg_""mean""__isabs_True__qh_0.6__ql_0.0","O2_pressure__fft_coefficient__attr_""abs""__coeff_7","O2_pressure__fft_coefficient__attr_""abs""__coeff_8",O2_pressure__percentage_of_reoccurring_values_to_all_values,CO2__energy_ratio_by_chunks__num_segments_10__segment_focus_8,"O2__change_quantiles__f_agg_""var""__isabs_False__qh_1.0__ql_0.6","CO2__linear_trend__attr_""pvalue""",T фурмы 2__autocorrelation__lag_6,"V__agg_linear_trend__attr_""slope""__chunk_len_5__f_agg_""max""","T фурмы 2__change_quantiles__f_agg_""mean""__isabs_True__qh_1.0__ql_0.8",CO2__sum_values,N2__abs_energy,T__index_mass_quantile__q_0.6,"CO2__fft_coefficient__attr_""abs""__coeff_57","V__agg_linear_trend__attr_""slope""__chunk_len_10__f_agg_""max""",AR__autocorrelation__lag_1,"CO2__fft_coefficient__attr_""abs""__coeff_0","AR__agg_linear_trend__attr_""stderr""__chunk_len_5__f_agg_""min""",T__ratio_beyond_r_sigma__r_0.5,"O2__fft_coefficient__attr_""abs""__coeff_53",O2__benford_correlation,"CO2__change_quantiles__f_agg_""var""__isabs_False__qh_0.8__ql_0.2","CO2__agg_linear_trend__attr_""slope""__chunk_len_50__f_agg_""var""",AR__sum_of_reoccurring_values,O2__ratio_beyond_r_sigma__r_2,"N2__change_quantiles__f_agg_""var""__isabs_False__qh_1.0__ql_0.8",O2__quantile__q_0.7,CO2__skewness,"H2__cwt_coefficients__coeff_8__w_5__widths_(2, 5, 10, 20)","O2_pressure__fft_coefficient__attr_""abs""__coeff_9","O2__change_quantiles__f_agg_""var""__isabs_False__qh_0.6__ql_0.0","O2__change_quantiles__f_agg_""var""__isabs_True__qh_0.6__ql_0.0","T__agg_linear_trend__attr_""slope""__chunk_len_5__f_agg_""mean""",AR__autocorrelation__lag_2,CO__quantile__q_0.2,"CO2__fft_coefficient__attr_""abs""__coeff_18","CO2__fft_coefficient__attr_""real""__coeff_1","CO2__change_quantiles__f_agg_""var""__isabs_False__qh_0.8__ql_0.4","CO2__change_quantiles__f_agg_""var""__isabs_True__qh_0.8__ql_0.4","T__agg_linear_trend__attr_""slope""__chunk_len_10__f_agg_""mean""","AR__agg_linear_trend__attr_""stderr""__chunk_len_10__f_agg_""min""",O2__count_below_mean,T фурмы 2__autocorrelation__lag_5,CO__last_location_of_minimum
510243,0.9946000533260916,0.002355577751771,2.9416628389057143e-05,0.1317715356148497,0.0004840475525117,0.4272064370128237,0.0324657007320113,62.96311852288787,118.75400711215728,0.1947674418604651,0.0272696816022398,0.0378020092610266,4.021244583157054e-117,0.9996127685389412,-4.294384215635004,0.0,33992.17150625997,17761319.168985497,0.6351521247171235,286.81139634104267,-8.75668047701434,0.9986665818359464,33992.17150625998,2.993052494875149e-05,0.8521498617048027,347.59711454575546,0.8230878841081983,0.0328646842107938,0.0058782476149666,49.4799998998642,0.0,0.3095166208468971,25.729999542236328,0.9772070175269388,0.0742359043537404,27.951230145542127,0.1760943632743964,0.1750644881494348,0.2833516448270559,0.9973509583147546,0.1099999994039535,1026.0237723578236,-13372.71468452101,0.0328646842107938,0.0322110322861371,0.5667058646475213,8.588925809998875e-05,2288.0,0.9997956969114836,0.4297208951470957
510244,0.995537747519286,0.0025564251301195,4.403498110716503e-05,0.1386320812068417,0.0156856737317569,0.2210691823899371,0.0137731296250825,66.0389386791962,120.64082544327948,0.2900355871886121,0.0262835276995632,0.0959051421148391,1.0841209219899052e-10,0.9996127685389412,-3.8053841226172542,0.0,33921.976792071306,14503016.673042407,0.4773584905660377,364.3307189597344,-8.467535904341416,0.9993044828248502,33921.97679207131,4.450773038543447e-05,0.9157232704402516,390.4999940381152,-0.0847373858207862,0.1010002571872745,-0.1299267227159658,46.42999994754791,0.0279874213836478,0.1628660297366406,9.390000343322754,0.6995761695441282,0.0722220925872716,84.37311439656285,0.0370336879565299,0.0368449521914844,-0.536227390661704,0.9983807316142992,0.4600000083446502,741.1395032882285,-10300.876114930685,0.0984711891766642,0.0953427358383846,-1.0724584143103812,0.0001273125732268,1145.0,0.9997956969114836,0.2150943396226414
510245,0.9916213067568964,0.0030566499361878,5.631999183503681e-05,0.1482659078756734,0.0070985895901349,0.2886635277073524,0.0011287027165156,79.04807335663153,36.91271817172756,0.4189944134078212,0.0987238778009781,0.5493460317750388,2.9875257204844002e-179,0.9996127685389412,-4.3448581794611805,0.0,38922.59186261532,11141627.429467518,0.5530604853314016,163.47579200592298,-9.928878406849153,0.997892569282368,38922.59186261532,5.7175217782431785e-05,0.8536762042738139,578.520337604348,0.9611142370834084,0.108651621155591,-0.190827318009974,39.22999995946884,0.0249909453096704,0.5828487771497503,1.559999942779541,-0.5235663755528273,0.2010269006150737,71.9282898050681,0.0006842691524645,0.000683211184446,-0.1300034614297687,0.9959445752242828,0.3199999928474426,661.9054168885096,-7324.085664664929,0.0202063182230078,0.0182021930875077,-0.2716348424482947,0.0001628209299115,1986.0,0.9997956969114836,0.2835929011227815
510246,0.996164370242251,0.0023159111059025,4.065366755290414e-05,0.1360443856211427,0.0145913981704523,0.2650115473441108,0.0005395825264161,65.91419229893943,75.03439396861752,0.2235294117647059,0.0733254869492662,0.2549725817402981,4.015668734965251e-18,0.9996127685389412,-1.1028761903977689,0.0,42226.98506386019,17282417.363742102,0.4829676674364896,511.3679388011398,-2.7575392126783345,0.9993911612168176,42226.98506386019,4.125785127391768e-05,0.816108545034642,231.39269514448057,0.953601076295959,0.0190188787987045,-0.1571818211853888,40.96000000834465,0.1359699769053118,0.078348461092026,1.0800000429153442,0.1636830444728023,0.0690736431341933,104.7893279673954,0.0001500071219003,0.0001498127845184,-0.3957630316530137,0.9986510828120134,0.75,1233.772865240726,-6580.597991490021,0.0166537192695641,0.0157621122057484,-0.7948955440660117,0.0001181908340268,2722.0,0.9997956969114836,0.2618360277136259
510248,0.9912747270135984,0.0026678010318454,3.1972595613835465e-05,0.1133827536758572,0.003765220613396,0.4393305439330544,0.0402429516014403,44.65963425084739,105.16253835129822,0.4710743801652892,0.00918227285859,0.0306844880699256,1.7547501772430684e-60,0.9996127685389412,-7.170111343573352,0.0,30792.289092907333,16768536.40229853,0.647489539748954,85.13263150565855,-14.57658766798055,0.9981561016480496,30792.289092907333,3.256385833890078e-05,0.8773535564853556,472.0869161276279,0.915503125526236,0.0408541076914517,0.0062487520663465,48.32999986410141,0.0,0.6561954851242391,26.489999771118164,0.9322714358969436,0.0,70.35042790584438,0.1322013391452254,0.1307587265252656,0.4765406347207852,0.9961794252139938,0.2800000011920929,706.0517234362604,-15075.105946585923,0.0432402675585641,0.0418837453053536,0.944505502707656,9.318497953678962e-05,1376.0,0.9997956969114836,0.7968096234309623
510249,0.992932626152272,0.0035712837977336,6.082396607388164e-05,0.1578856951990891,0.0082495916178623,0.6823658269441402,0.0655463978223779,30.59413804721834,66.20204431066622,0.3071065989847715,0.0080862710250829,0.0161002095777759,0.0083615407406905,0.9996127685389412,-1.4494875071250994,0.0,24512.302459262974,11366272.797468608,0.5257393209200438,144.74014322920394,-4.155703921990415,0.9987525114769584,24512.302459262974,6.144493447041847e-05,0.8809784592917123,204.77391887906805,0.9836434982521528,0.054451556961414,-0.0542240464017167,47.292499870061874,0.0007301935012778,0.5701455216445588,15.119999885559082,0.6447408932941492,0.0815467852489143,115.99938247955416,0.2676169182827935,0.263340650042247,-0.3094525256280514,0.9969998067983112,0.2899999916553497,185.11693626252412,-12482.378220628829,0.0580586045341873,0.0536193676141034,-0.6189463626488191,0.0001757741538961,1149.0,0.9997956969114836,0.6856516976998905
510250,0.9943438566012764,0.0031181158970158,5.869803009707167e-05,0.1462275118122164,0.0099427281725034,0.2797302094426694,0.0269298243497954,33.31294977543302,37.21851324956605,0.1734104046242774,0.0168179877419377,0.0419723926226141,0.3596007503720668,0.9996127685389412,-8.539360655441987,0.0,27529.055442358196,12367313.60195735,0.5505857294994675,156.14550873751446,-17.47092357747565,0.9988698078806624,27529.055442358196,5.941695600964429e-05,0.8565850195243166,157.77953968902318,0.95558759623539,0.0344455713891379,-0.0590098717545126,43.09999984502792,0.0031948881789137,0.2625518655266659,11.4399995803833,0.77339039178225,0.0518052323506449,88.20422855887222,0.0804372108006321,0.0797585433952088,-0.0574491940318082,0.9975749635506816,0.3100000023841858,612.3016343319744,-12012.097618173051,0.0370485495367371,0.0344608722582203,-0.1150554263065341,0.0001700263399298,1108.0,0.9997956969114836,0.2754703585374511
510251,0.9948117425708352,0.0031557146664063,6.119995628097693e-05,0.1530799605647295,0.0084730538727731,0.2965695315381778,0.0194840424872459,40.26490208751814,78.3342212307398,0.1432791728212703,0.0310533699628487,0.0226729194529425,4.9409460861133964e-27,0.9996127685389412,-1.492704309269716,0.0,28497.8804633266,11753736.233878797,0.5658428624123939,111.74908195413488,-3.968091889439923,0.9989966723937737,28497.8804633266,6.208505382813855e-05,0.8616746587974917,294.3009027679967,0.1583316184268108,0.0787394528695814,-0.0044826859910802,43.246666610240936,0.0092216894135005,0.3845989846728483,8.749131108803173,0.4392509226082473,0.0431710285671169,50.13791846204596,0.0471016383163113,0.0467234427549741,-0.0367693427629767,0.9977469768812132,0.2300000041723251,264.04535744313563,-11387.56906601967,0.0298003589171706,0.0255009724856791,-0.0856162975440912,0.0001772830186966,1910.0,0.9997956969114836,0.2928808557727775
510252,0.9970552346294486,0.0031694562525067,6.62024565416212e-05,0.1483612605843837,0.0056871400232931,0.2999616417337936,0.0056357578328422,30.628610793939227,64.26769202600073,0.1423948220064725,0.0609778486976636,0.2429504804561736,2.669298610925654e-90,0.9996127685389412,-3.4676445173991866,0.0,30228.51752746957,11023699.17010473,0.5627157652474108,49.26239204336735,-8.028690516566442,0.9994083723919356,30228.517527469565,6.724498840316821e-05,0.8764863828154967,321.41685211246266,0.3193135915868875,0.0525172112068592,-0.045681387129438,45.03499987721443,0.003452243958573,0.2017976614762973,4.61992234598956,0.305723589965724,0.0286307471506193,52.71912308944145,0.0058043997779688,0.0057727182002699,-0.025044757732782,0.9986891318978628,0.209999993443489,443.4072674293873,-9920.486146251777,0.0450992646419784,0.0396620572115154,-0.0500793949490621,0.0001933445024784,1845.0,0.9997956969114836,0.2961258151131568
510253,0.9985152439067442,0.0026457434456534,6.323284040071985e-05,0.1510874574119451,0.0122854156008689,0.2071197411003236,0.0153751189892108,73.67366775759744,39.67963492919951,0.1398601398601398,0.0363873889952016,0.060357159641621,0.1521350128577422,0.9996127685389412,-8.987690498192165,0.0,29785.596666328773,12529079.60301614,0.5332614167565624,113.87731755208756,-18.653354577283007,0.9997109470955324,29785.596666328776,6.382020655137213e-05,0.8087019057892845,244.5270608671864,0.2725342286037292,0.0739113425079063,-0.042977537274891,44.419999957084656,0.0089895720963682,0.2688973799575675,8.59000015258789,0.6766622802871124,0.0608028041984991,98.77039986864344,0.0263221362551589,0.0260881088354941,-0.219045814272502,0.9993820549460892,0.449999988079071,1223.981319315989,-8309.892182277592,0.0425954771611575,0.0394196347681704,-0.4483177579269752,0.0001816546729049,1059.0,0.9997956969114836,0.2477526069759079
510254,0.9883196339289196,0.0039782930098607,6.552892164310672e-05,0.1493476322998642,0.0092910038890385,1.0,0.0624230337306557,61.41808335492053,35.543768082175326,0.2111486486486486,0.0046142731782387,0.0259541283222094,1.0759448595282362e-09,0.9996127685389412,-4.022514348324937,0.0,25869.390262914912,11440029.452446476,0.5500931098696462,226.17486998109715,-10.236676245476447,0.9977597749472564,25869.390262914912,6.663061917386934e-05,0.8692737430167597,273.4645841977986,0.9488268250641648,0.0447671046039567,-0.0598958176843378,46.809999853372574,0.0014897579143389,0.7707843829814062,15.279999732971191,0.5686797820151801,0.0521874605775283,132.0264933406146,0.2635713152026037,0.2597800782964687,-0.126496314465104,0.9950067408507478,0.2399999946355819,520.7682145435791,-12885.183157782212,0.0700785280625987,0.0605463665801436,-0.2646011688454279,0.000190677081453,1179.0,0.9997956969114836,0.7143389199255121
510255,0.9914538875106652,0.0033312375503504,4.1406218224655593e-05,0.1267750558424796,0.0107150779512531,0.9982583454281568,0.036859702494467,92.06893671197952,124.708949976168,0.1042281219272369,0.0593662570538593,0.0802161104512896,7.736842881507945e-28,0.9996127685389412,4.958279508350016,0.0,39295.439762553375,15992730.17604913,0.4821480406386066,594.9017548016888,9.078739513441205,0.9985358776241754,39295.43976255337,4.195798775707527e-05,0.8194484760522497,656.6674046890182,0.8744215433259761,0.0534140469340458,0.0135681331718623,44.75999990105629,0.0052249637155297,0.4936716257941779,10.399999618530272,0.4989505867771949,-1.7217840454640131e-06,31.858364812187578,0.0743164394249369,0.0729583367284572,-0.4432126130861578,0.9966641779209762,0.3300000131130218,743.4130990598013,-8956.61636466005,0.0267897647883075,0.0247628480162561,-0.8905495930320968,0.0001196490883147,1446.0,0.9997956969114836,0.6301886792452831
510258,0.9929384718622724,0.0035763350598477,5.9840138849179546e-05,0.1420730880889295,0.0062653064195598,0.2935074913561275,0.0030359086196492,53.77853923538012,65.75225906217122,0.2298850574712643,0.07350290173486,0.4214126805127358,1.1012893318376052e-131,0.9996127685389412,-20.582986293192548,0.0,35098.43557733738,11082273.635212772,0.5728006146753746,151.7428751325136,-41.97514947843901,0.9984516250890388,35098.435577337375,6.095088357242421e-05,0.8935843257779486,286.1195614560779,0.4773545031263773,0.0754557324395475,-0.0731912224462287,43.68499991297722,0.0019208605455243,0.2578994426620024,3.109999895095825,-0.1520482409438222,-7.335444552995233e-05,58.48371471529008,0.0016772218950224,0.0016682779582805,0.0718590007238738,0.996742319197898,0.3000000119209289,889.135042310896,-9630.475583111827,0.0444730686851537,0.0404322178631067,0.1281515110160324,0.0001744183822232,1860.0,0.9997956969114836,0.2888974260468689
510259,0.9937231417564968,0.0039157995253421,5.901377872531058e-05,0.1523136109151632,0.0183150446747531,0.2518011527377521,0.0238757402704077,32.28947480048207,83.23515803599338,0.2093023255813953,0.0304312425562468,0.0759358611580774,0.0091110535917621,0.9996127685389412,-5.473081345685733,0.0,33008.21749328348,11984778.212951338,0.5407060518731989,228.9197299579931,-12.685252627640525,0.9986932250127244,33008.21749328349,6.022168424922524e-05,0.926512968299712,507.4239605589345,0.2161518694656636,0.0978921282016974,-0.1605259391352508,42.47000005841255,0.0086455331412103,0.2638573192276868,8.350000381469727,0.2894454974951702,0.0490952850378534,58.412474904101934,0.0739049716583647,0.073341750608874,-0.1940693008050437,0.9970705715562184,0.4600000083446502,136.80079218193876,-11243.425902818257,0.0999462740198171,0.0928175774473644,-0.3881442285348718,0.0001728040864074,1147.0,0.9997956969114836,0.2539625360230547
510260,0.9926267583494264,0.0037781851745148,6.246653219197434e-05,0.1547595690703608,0.0164609753157252,0.2047067612999626,0.0285030241695142,45.96291284133276,73.69774024286582,0.315,0.0116538580644999,0.0709119399656934,4.129727077928743e-08,0.9996127685389412,-9.00107693698953,0.0,28569.68606588056,11467649.775812011,0.5405304445274561,249.91830353029863,-19.563021396037648,0.9987998113896134,28569.68606588056,6.343878708988272e-05,0.9279043705640644,13.358462892839784,0.95384791438282,0.0778777886113834,-0.214703865313394,51.6999998986721,0.0093388121031004,0.2451505661691909,12.31999969482422,0.5474833810846016,0.0178695523031168,112.05398481664449,0.0701016337464164,0.0693058383549523,-0.1979291224076371,0.9973345717757758,0.4119999945163731,393.3747718558348,-11600.289146146806,0.0810518795518991,0.0733933151664281,-0.3958633739070903,0.0001814883790175,1128.0,0.9997956969114836,0.2443033246171086
510261,0.9915414715269296,0.0037385575873813,5.051699231793164e-05,0.1450908118822345,0.0020288634261934,1.0,0.0744539219729655,180.3394128549569,137.73940601963005,0.3596059113300492,0.0016557616308467,0.054119109064881,4.249172122109108e-168,0.9996127685389412,-8.176835871087823,0.0,31432.900788064704,12970071.27980356,0.5123269165822357,184.3759570710908,-18.12008818515728,0.9984728121980952,31432.900788064708,5.122214006159244e-05,0.8844984802431611,309.84664247040126,0.874120258067826,0.0956721323906895,-0.2199118705645569,51.84999984502792,0.0118203309692671,0.4060361854160774,16.079999923706055,0.1857911358150177,0.0429693728599149,99.70910850625329,0.207214216674521,0.20176079492961,-0.3866331382729467,0.9965363616807092,0.1700000017881393,1899.8997462727973,-10235.548551376723,0.1603029968833449,0.133212867108336,-0.7805241507672557,0.0001459780645604,1324.0,0.9997956969114836,0.7166497804795677
510263,0.9916680420306804,0.0039331875726556,5.8779594562057805e-05,0.1456779859582491,0.005373677392767,0.9809490820921372,0.0671664966792257,86.17085589697129,61.697624602072494,0.1924812030075188,0.0071785989705783,0.0264370397514524,2.9985081844223292e-09,0.9996127685389412,1.2908075739500098,0.0,29197.584152451243,12176610.153733946,0.5493591963976446,232.45533011653117,2.029630008538656,0.9986161323862616,29197.58415245124,5.962279622689122e-05,0.8708001385521302,350.2163306670625,0.8942814859864388,0.0771838243127512,-0.1454741496634617,46.46499985456467,0.000692760651195,0.6938530223166092,15.119999885559082,0.3393433904098075,0.055237767290975,100.8218114884092,0.2071114265013777,0.2026127625012397,-0.2090231280926029,0.9964785458978824,0.2469440559381163,574.7007951984814,-12837.187406964937,0.0805903574254601,0.0710943218813643,-0.4180543836196619,0.000170497543897,1236.0,0.9997956969114836,0.7298233460339453
510264,0.9877720197374468,0.0035330057587219,4.396930219852143e-05,0.1475494565406181,0.007162356132694,1.0,0.0367353656214352,144.32762270829593,67.64143700722146,0.2689804772234273,0.0282026351357924,0.0601896929706417,0.3058469243717393,0.9996127685389412,0.6246113877690483,0.0,38291.97586530609,12861261.15578511,0.4984423676012461,475.1759520497032,-0.0514032466749112,0.9977173167804128,38291.97586530609,4.461603775871246e-05,0.8345794392523365,277.1134847289288,0.9469921662565072,0.0543163836166918,-0.0262793816608555,45.139999985694885,0.0,0.8593627215502253,12.859999656677246,0.4744015811152337,0.0488337534690565,75.34946352471258,0.1076321250949382,0.1063476940871831,-0.4116442081673808,0.994852279311404,0.6499999761581421,2088.640880285032,-11212.907610537906,0.0543163836166918,0.0483671016738343,-0.8232928113591319,0.0001277276271831,1449.0,0.9997956969114836,0.65202492211838
510265,0.9919084788118756,0.0032715900626066,4.354219719473818e-05,0.1376178224109931,0.0044068617061326,0.3425280387996362,0.003104575152268,113.32396918208828,49.81451978681368,0.3302107728337236,0.0609417917457458,0.1358420628942003,1.144410045071298e-113,0.9996127685389412,-6.022780036082499,0.0,36356.78698800855,14980802.297339456,0.5877538648075175,167.00902739945383,-12.097967348706767,0.9985315332302904,36356.78698800855,4.449218186391234e-05,0.8823886026068506,293.9731437642253,0.5073718433201726,0.0500368382952958,-0.0279345784115181,41.9099999666214,0.0215216732343134,0.219190559213052,16.314285654340473,0.3870123921281597,0.0,71.92233958101714,0.0029982546515935,0.0029920860838269,0.0670567711426383,0.9966422697838956,0.2599999904632568,1024.324381651597,-10293.5612874369,0.0326575286464555,0.0300932636257281,0.1341190566721212,0.0001280947426144,2176.0,0.9997956969114836,0.33767808426796
510266,0.9914753881465794,0.004052137641085,5.814058993798465e-05,0.1478878909472062,0.0024649098625153,1.0,0.0441341528247675,33.425069641347775,63.57442317968864,0.5828877005347594,0.003084004933868,0.0154430988644085,8.216386310760213e-07,0.9996127685389412,7.674110083230722,0.0,26084.329805233378,11508277.3772224,0.5414285714285715,211.8528365423795,14.71376941647397,0.998412171773489,26084.329805233378,5.9075252672507096e-05,0.9153571428571428,277.93187560384695,0.9725162624903996,0.0621121464158302,-0.0497963075591009,54.70999997854233,0.0114285714285714,0.5953143544540422,15.9399995803833,0.3661799397495781,0.044154594390136,43.33634649878577,0.1496668353721006,0.1478185263632227,-0.154548021194322,0.9962650207273106,0.209999993443489,661.4918855220059,-13850.77405908343,0.0673938253487995,0.0619948715115529,-0.3090981812544985,0.0001695660874991,1332.0,0.9997956969114836,0.7271428571428571
510267,0.9921029815029556,0.0040601702307725,6.759105889721223e-05,0.1542606301931514,0.0052173032290578,0.2884471117779444,0.0290999479907648,53.9267778871282,73.1762723233897,0.1445427728613569,0.0202294573589614,0.1120814907961733,1.8161705687927333e-17,0.9996127685389412,0.9533056158448427,0.0,28077.0595438846,11010084.85541984,0.594523630907727,358.384738612453,2.4593516219695646,0.9988194869201038,28077.059543884603,6.862203407398236e-05,0.9144786196549136,70.17426570702679,0.1892746767814698,0.0591672167945302,-0.0917034255514998,48.989999920129776,0.014628657164291,0.3393167244396653,8.770000457763672,0.4228494382391419,0.0367529229769515,23.198419519837344,0.0790452989622766,0.0781995982847188,0.178092653385628,0.9968449023212616,0.2599999904632568,196.67400942580952,-11300.782959893066,0.0499447412931321,0.0437147774107794,0.3561872776688696,0.0001963894016618,1184.0,0.9997956969114836,0.2831957989497374
510268,0.991587184657528,0.0041533430908308,6.152693419795935e-05,0.1583666268640925,0.0186661614020194,0.2614213197969542,0.0082023577043724,22.37089187862141,42.430361724726126,0.4748201438848921,0.0503933875260218,0.1952008005380487,1.083551152631964e-54,0.9996127685389412,-0.3839174337565921,0.0,34519.049688905776,11286142.052051213,0.5710659898477157,364.813665429439,-1.7813128157061129,0.9986589635326872,34519.04968890578,6.253225099630576e-05,0.9053662073966644,119.20479459526918,0.3561851742845026,0.073617248517339,-0.1714964690104318,47.55999991297722,0.0177664974619289,0.2810637402750298,4.840000152587891,0.1253390191185883,0.0641583605956826,21.3186227433111,0.011036828790672,0.0109715789242245,0.0092642482898414,0.9969018531353396,0.392113200954671,243.22433612206845,-10632.156075969302,0.0458652973622141,0.0403010200329784,0.0185274733890351,0.0001797215219814,2045.0,0.9997956969114836,0.2563451776649746
510269,0.9910417497570978,0.0039983236800621,5.962693917291915e-05,0.1486245213182572,0.0202075838836154,0.2707142857142857,0.0246320673158981,35.07205627423947,71.01072800760326,0.2861271676300578,0.0166058583897433,0.0906677682202089,0.0368741194058685,0.9996127685389412,1.0029155304126445,0.0,31227.64823488138,12074473.139252927,0.5625,258.186107161202,1.1035358106335198,0.9985193254260992,31227.64823488138,6.075058589443729e-05,0.8842857142857142,321.50924010449694,0.125777010657569,0.0835208832664057,-0.0419270035656743,51.48833319544792,0.0039285714285714,0.3916208410113871,9.65999984741211,0.4215026094390174,0.0863420571342339,41.12196080738833,0.0482685717279268,0.047673444571503,-0.0763454845323422,0.9966288812855396,0.5600000023841858,927.1269937283536,-11606.363495949903,0.0835208832664057,0.0779996012318836,-0.1526844626301677,0.0001742606851717,1268.0,0.9997956969114836,0.2653571428571428
510270,0.9945842176092315,0.0034248664304557,6.150644240410213e-05,0.1526660901642077,0.0142447553763908,0.2795941375422773,0.0215131231515111,47.51248843527864,63.68938572415753,0.3994490358126721,0.0156217658246525,0.0234055052913693,0.0024822918646608,0.9996127685389412,-3.2180276554174503,0.0,28428.608280164328,11520218.420966588,0.5700864336715521,257.03232171923264,-6.987569373605912,0.9989098513745835,28428.608280164324,6.243324070735793e-05,0.913566328447952,223.6739420448049,0.0139854371124174,0.0776929472869462,-0.0532616376470382,42.05999976396561,0.0135287485907553,0.077569030109611,9.550000190734863,0.3432166457873299,0.0863420571342339,122.59952791308253,0.0485454803912787,0.048115067390048,0.0062445924630946,0.9976335694200512,0.2872727350755171,795.3705922166909,-12514.715906532598,0.0449392484748067,0.0412787251442486,-0.0014437435345457,0.0001783545965213,1141.0,0.9997956969114836,0.2758361518226231
510271,0.993823652111091,0.0035632501295005,6.011856349151695e-05,0.1502422295734558,0.0091556050728701,0.3219106957424714,0.0096905125028164,76.54815658761312,9.353596061770574,0.275,0.0459646775589014,0.1764400689393918,4.71391888409005e-68,0.9996127685389412,-4.073934955093521,0.0,30523.76032319702,12640647.023799367,0.5922464520595362,112.953384027448,-8.874482033083252,0.9988754229088176,30523.760323197024,6.111385599705709e-05,0.8968501211491866,251.2681095809357,0.1324631208274728,0.0392420652919686,-0.039496728698601,41.12999987602234,0.0076150917272412,0.279825493270578,9.550000190734863,0.2476529848647359,0.0863420571342339,91.6953263358439,0.0147499114448742,0.0146596445831066,0.2012041931986229,0.9973970509964856,0.2899999916553497,324.3672282407382,-10399.91630510203,0.0282466832459352,0.0255134330659717,0.4024158169444059,0.000175309489394,1981.0,0.9997956969114836,0.3181031498788508
510272,0.9911401930503276,0.0035733989035465,4.471520542650264e-05,0.1397252306789588,0.0046412585712567,1.0,0.0619668202612441,128.95320256411347,120.14146096915762,0.2902621722846442,0.0108179366302025,0.0349608569332371,0.615143708403941,0.9996127685389412,-2.1939120968323853,0.0,33951.39743597862,14293363.068628032,0.5601571946795647,279.0211420862109,-4.468262610314921,0.9980581290550592,33951.39743597862,4.557747832679285e-05,0.8004836759371221,478.6314629920109,0.9410605647833205,0.0761379624615211,-0.0685478062124607,46.98999986052513,0.0006045949214026,0.8847777895783288,15.31999969482422,0.3351141848033467,0.1467814964848992,132.54713857178504,0.2016424963691467,0.1979457221501138,0.0646269114253557,0.995634136620902,0.3000000119209289,1199.3732073649294,-13852.199749791098,0.0761379624615211,0.0677706000212204,0.129249620272507,0.0001308796644888,1643.0,0.9997956969114836,0.7182587666263603
510273,0.9905720244209626,0.0038754548183391,4.3040784248860136e-05,0.1380004255096145,0.0035964680240728,0.987987987987988,0.0556912355929955,86.87337104770313,121.99082430559876,0.2515723270440251,0.0235000675114918,0.0232324234191001,4.831555831379134e-12,0.9996127685389412,-0.1084806652378951,0.0,31159.593934504534,15019811.39316166,0.5594594594594594,116.71494092222405,-0.0625723987550851,0.9982002411052256,31159.59393450454,4.373076153958201e-05,0.902102102102102,347.6404290391463,0.8791158415357266,0.0349228666265648,-0.0252032481733057,52.49999991059303,0.0,0.7164685922463728,16.598996271273887,0.3807673578756286,0.0,97.5816594369086,0.195061845379427,0.1920706148518178,0.0161202724682585,0.9955358046390644,0.1705894731534155,687.8425569186637,-15377.769635146871,0.0594235968134849,0.0517510954248032,0.0322440588724273,0.0001260329997789,1747.0,0.9997956969114836,0.8447447447447447
510274,0.9937424658083808,0.0038429958872768,4.2386150930421465e-05,0.1391843109982296,0.0021732432680748,1.0,0.0443452861740506,111.21857277569214,79.17864510654837,0.2092257001647446,0.0067649491359447,0.0229251045701649,0.1895055881665198,0.9996127685389412,-0.067279689588926,0.0,29457.93641905472,15586218.176187102,0.5605576532094104,126.43912645425524,-0.7484133863028034,0.9988591304099482,29457.936419054717,4.314263565745689e-05,0.8024978216671508,129.66221898668428,0.8893334963428661,0.0420600811757478,-0.0398509983859862,49.54999986290932,0.0034853325588149,0.5756933456489638,17.78673486514964,0.6605151517321932,0.0455931539322653,52.68176457933192,0.178315773074581,0.1764011968600424,-0.0440927261560767,0.9973937627450662,0.1899999976158142,356.57772262328973,-13109.496611709244,0.0574555135999656,0.0528593554310677,-0.0950322873044678,0.0001231086269719,1585.0,0.9997956969114836,0.8088875980249782
