NPLV,продувка_res2_V,продувка_res2_T,продувка_res2_O2,продувка_res2_N2,продувка_res2_H2,продувка_res2_CO2,продувка_res2_CO,продувка_res2_AR,продувка_res2_T фурмы 1,продувка_res2_T фурмы 2,продувка_res2_O2_pressure,продувка_res2_delta
510385,215273.28125,130.20834350585938,14.81999969482422,81.0999984741211,0.0,2.789999961853028,0.3100000023841858,0.9800000190734864,0.0,0.0,15.60329818725586,-2400.4370000000004
510386,212894.515625,142.7083282470703,14.800000190734863,81.08000183105469,0.0,2.880000114440918,0.2399999946355819,1.0099999904632568,0.0,0.0,15.653935432434082,-2052.4370000000004
510387,216986.9375,146.18055725097656,9.399999618530272,81.66000366210938,0.0799999982118606,7.210000038146973,0.6800000071525574,0.9700000286102296,0.0,0.0,15.625,-1995.4370000000001
510388,210708.6875,142.36111450195312,13.705923090953144,81.04542053222656,0.0022344827086761,3.81326900222692,0.4441873358752445,0.9946005515158998,0.0,0.0,15.688804997655446,-2058.4370000000004
510389,213437.46875,149.6527862548828,10.90999984741211,81.75,0.0599999986588954,5.699999809265137,0.5799999833106995,1.0,0.0,0.0,15.668402671813965,-1902.4370000000001
510390,216452.890625,142.7083282470703,10.098173832376675,81.28995620372683,0.0573023243005885,6.92093023255814,0.6834418790284977,0.9618266536724456,0.0,0.0,15.400752067565918,-2064.4370000000004
510391,213654.28125,137.84722900390625,14.43000030517578,81.58999633789062,0.0,2.759999990463257,0.2300000041723251,0.9800000190734864,0.0,0.0,15.567130088806152,-2070.4370000000004
510392,215810.28125,132.63888549804688,14.93000030517578,81.68000030517578,0.0,2.220000028610229,0.1500000059604644,1.0299999713897705,0.0,0.0,15.581597328186035,-2077.4370000000004
510393,214303.34375,140.9722137451172,9.11812201516798,81.02223300341494,0.078968479610275,8.08710560290127,0.7226504485808676,0.9878069849545114,0.0,0.0,15.58231962578212,-2019.4370000000001
510394,213979.046875,147.9166717529297,5.050000190734863,80.69999694824219,0.0900000035762786,11.93000030517578,1.2799999713897705,0.949999988079071,0.0,0.0,15.80796209195765,-1873.4370000000001
510395,206939.765625,129.1666717529297,3.93410375067227,80.08054384000967,0.0699925773102916,13.456668582983747,1.5184955890117031,0.9400098949217286,0.0,0.0,15.545427322387695,-2141.4370000000004
510397,221631.140625,138.88888549804688,13.890000343322754,80.79000091552734,0.0,3.940000057220459,0.4399999976158142,0.9300000071525574,0.0,0.0,15.559895515441896,-2150.4370000000004
510398,220689.15625,130.55555725097656,15.050000190734863,81.75,0.0,2.0299999713897705,0.1800000071525573,0.9900000095367432,0.0,0.0,15.566168573838246,-2295.4370000000004
510399,223088.59375,135.76388549804688,14.760000228881836,81.5999984741211,0.0,2.430000066757202,0.2000000029802322,1.0199999809265137,0.0,0.0,15.566739047969785,-2294.4370000000004
510400,224639.625,140.9722137451172,14.039999961853027,81.56999969482422,0.0,3.140000104904175,0.2599999904632568,0.9900000095367432,0.0,0.0,15.559895515441896,-2132.4370000000004
510401,227913.234375,154.51388549804688,11.09183710448596,82.44547661551594,0.048540146708706,5.135547408222282,0.2815328386143176,1.008163255696394,0.0,0.0,15.617765426635742,-1891.4370000000001
510403,228420.5,132.29165649414062,16.420000076293945,80.2699966430664,0.0,2.039999961853028,0.2300000041723251,1.0399999618530271,0.0,0.0,15.581597328186035,-2006.4370000000001
510404,232936.171875,147.9166717529297,12.979999542236328,81.31999969482422,0.0700000002980232,4.289999961853027,0.3000000119209289,1.0499999523162842,0.0,0.0,15.693463100011334,-1855.4370000000001
510405,230940.109375,149.30555725097656,14.403068255294452,80.29273104260938,0.0289926882227996,3.7795451034093466,0.4564772625242106,1.0423419308430566,0.0,0.0,15.581597328186035,-1773.4370000000001
510406,229330.75,149.43487390978584,14.489999771118164,78.87999725341797,0.0,5.269999980926514,0.3700000047683716,0.9900000095367432,0.0,0.0,15.183737754821776,-2006.4370000000001
510407,230337.90625,128.47222900390625,15.84000015258789,79.72000122070312,0.0,3.140000104904175,0.25,1.0499999523162842,0.0,0.0,15.552661895751951,-2124.4370000000004
510408,229330.75,135.4166717529297,16.450000762939453,80.05999755859375,0.0,2.299999952316284,0.1800000071525573,1.0099999904632568,0.0,0.0,14.728010177612305,-2088.4370000000004
510409,229734.140625,131.6017059326172,15.760000228881836,80.18870932156922,0.0024385246005458,2.7217622306503237,0.1700000017881393,1.059999942779541,0.0,0.0,15.58882999420166,-1995.4370000000001
510410,230438.375,131.5972137451172,15.199999809265137,79.87000274658203,0.0,3.5,0.3400000035762787,1.090000033378601,0.0,0.0,15.567130088806152,-2088.4370000000004
510411,232239.515625,113.54166412353516,11.744254103079582,81.14356011610765,0.0582692294668119,5.354702336008468,0.6599615700423603,1.0402946444675756,0.0,0.0,15.06076431274414,-2366.4370000000004
510412,231440.734375,133.68055725097656,16.06999969482422,78.61000061035156,0.0,3.990000009536743,0.2899999916553497,1.0399999618530271,0.0,0.0,13.990161895751951,-2152.4370000000004
510413,233134.84375,114.58333587646484,16.3700008392334,80.44000244140625,0.0,2.0199999809265137,0.1299999952316284,1.0499999523162842,0.0,0.0,13.794849395751951,-2359.4370000000004
510414,232936.171875,120.13888549804688,16.489999771118164,81.05000305175781,0.0,1.2699999809265137,0.1000000014901161,1.090000033378601,0.0,0.0,14.08420181274414,-2252.4370000000004
510415,233927.828125,111.45833587646484,15.43000030517578,79.58000183105469,0.0,3.660000085830689,0.270000010728836,1.059999942779541,0.0,0.0,15.82881787599679,-2251.4370000000004
510416,232637.859375,124.65277862548828,16.349307512329524,78.76667022705078,0.0084055460524621,3.5521663619492663,0.3244367298674955,0.9997400148695842,0.0,0.0,15.51649284362793,-2161.4370000000004
510417,235112.265625,131.94444274902344,8.380000114440918,82.37999725341797,0.0900000035762786,7.210000038146973,0.9200000166893004,1.0199999809265137,0.0,0.0,15.51649284362793,-2139.4370000000004
510418,232836.765625,133.68055725097656,6.610000133514404,81.36000061035156,0.0900000035762786,9.880000114440918,1.0399999618530271,1.0199999809265137,0.0,0.0,15.603243563424678,-1846.4370000000001
510419,232239.515625,146.5277862548828,0.0,76.44999694824219,0.0900000035762786,19.989999771118164,2.5299999713897705,0.9399999976158142,19.891789619509517,20.08387581925643,15.509260177612305,-1755.4370000000001
510420,231340.6875,144.44444274902344,0.5881967188632568,61.63073125309969,0.329204469617646,24.53541536058318,12.093422667429486,0.8128576428634008,20.25462913513184,20.30649602050328,15.487557411193848,-1740.4370000000001
510421,231740.59375,144.0972137451172,0.0,70.12000274658203,0.1500000059604644,23.61000061035156,5.269999980926514,0.8500000238418579,19.15509033203125,19.24136560869393,15.567130088806152,-1830.4370000000001
510422,237073.203125,91.66666412353516,15.622621014037907,80.82308192546766,0.0018768328026242,2.310703769107718,0.1990629564616202,1.0376280697163516,19.71039715233971,19.679288045119502,15.566633078888172,-2200.4370000000004
510423,235210.703125,112.84722137451172,8.180000305175781,80.77999877929688,0.0700000002980232,9.020000457763672,0.9300000071525574,1.0099999904632568,19.330234167627964,19.383086610347668,15.603087153195176,-2059.4370000000004
510425,233729.8125,107.29167175292967,15.024075263799364,79.52536035819843,0.0015170669698835,3.681593049793268,0.2844880009081812,1.0178634378913078,20.494756365329064,20.66278862611612,15.494791984558104,-2073.4370000000004
510426,232139.796875,117.0138931274414,10.93000030517578,80.94000244140625,0.1199999973177909,6.300000190734863,0.6499999761581421,1.0499999523162842,20.41692563806261,20.540581763599796,15.494791984558104,-1970.4370000000001
510427,229734.140625,116.66667175292967,12.300000190734863,77.5199966430664,0.0199999995529651,8.680000305175781,0.4699999988079071,1.0,20.61232126925854,21.100380267019684,15.51649284362793,-2082.4370000000004
510428,230839.84375,143.75,1.2402120327359796,73.4881824924752,0.0643727917935001,21.699249026844804,2.577950519723521,0.937314492653621,20.68686582314794,21.342051396704026,15.51649284362793,-1786.4370000000001
510429,227811.640625,104.5138931274414,18.850000381469727,80.16999816894531,0.050000000745058,0.0,0.0,0.9300000071525574,21.22333834005789,21.36157357217193,15.053529739379885,-2475.4370000000004
510430,229431.65625,103.125,15.836031161777528,80.01252921284109,0.001275362290334,2.891613508307416,0.2136231872770521,1.0557025034665946,20.89153606020554,20.892494728316123,15.50936027088879,-2269.4370000000004
510431,228825.5,101.38888549804688,15.369999885559082,78.76000213623047,0.0,4.349999904632568,0.4699999988079071,1.0499999523162842,19.928960444026963,21.026886266685395,15.500496477088673,-2471.4370000000004
510432,229734.140625,101.38888549804688,12.520000457763672,77.2699966430664,0.0,8.680000305175781,0.4900000095367431,1.0499999523162842,20.802616104690244,20.743556938623723,15.169270515441896,-2458.4370000000004
510433,229330.75,102.43055725097656,16.6200008392334,79.73999786376953,0.0,2.3399999141693115,0.2399999946355819,1.0499999523162842,19.870659462896903,20.06862054552351,15.487557411193848,-2359.4370000000004
510435,234619.46875,119.79166412353516,9.722562417684154,83.42543066732712,0.1295446284306493,5.017278830618754,0.6066172892624263,1.088698985001909,19.900327633744997,19.977757928252096,15.494791984558104,-2017.4370000000001
510436,230739.546875,98.6111068725586,7.552976975186181,81.48801324126917,0.0944954142293434,8.900183056472638,0.9576146609921704,1.0326605156656434,19.894858556398205,19.935856842726803,15.523727416992188,-2466.4370000000004
510437,233333.34375,114.93055725097656,14.729999542236328,78.44999694824219,0.0,5.260000228881836,0.5299999713897705,1.0299999713897705,20.28297633444183,20.42823982238769,15.480324745178224,-2279.4370000000004
510438,222152.75,114.23611450195312,17.18000030517578,78.66999816894531,0.0,2.8299999237060547,0.3600000143051147,0.949999988079071,19.15509033203125,19.478667694905084,14.619502067565918,-2221.4370000000004
510439,217519.6875,124.65277862548828,15.489999771118164,77.36000061035156,0.0,5.75,0.4300000071525574,0.9700000286102296,20.18226244395524,20.90190897017811,12.905092239379885,-2183.4370000000004
510440,209938.265625,140.625,16.660154475208415,78.79106318697016,0.006382978818518,3.2578723582815616,0.2559574569000842,1.0327798876062784,20.496037795480373,20.61585198679278,13.136574745178224,-2359.4370000000004
510441,214303.34375,130.20834350585938,11.720000267028809,80.9000015258789,0.050000000745058,5.590000152587891,0.7300000190734863,1.0,20.661662401341133,21.11574237470682,13.377286941021472,-2067.4370000000004
510442,211585.734375,126.7361068725586,16.643592141599072,79.71832046025916,0.0024367088711337,2.540671825880118,0.3589723365668487,1.0082608510854216,20.86227035522461,20.950772341559915,15.559895515441896,-2113.4370000000004
510443,200346.921875,146.5277862548828,17.100000381469727,79.0,0.0,2.640000104904175,0.25,1.0099999904632568,20.810262397250785,21.062165060577843,15.632234573364258,-2170.4370000000004
510444,208610.9375,134.41137777912465,11.800000190734863,81.43000030517578,0.0599999986588954,5.130000114440918,0.5400000214576721,1.0299999713897705,20.834799524437777,20.981228167243447,15.61652535711016,-1952.4370000000001
510445,204916.421875,125.34722137451172,15.779999732971191,77.63999938964844,0.0,5.230000019073486,0.3400000035762787,1.0099999904632568,20.978010177612305,21.13632308839179,15.545427322387695,-2032.4370000000001
510446,205255.03125,120.58255758040993,16.15999984741211,78.19000244140625,0.0,4.289999961853027,0.3899999856948852,0.9800000190734864,21.286886963125777,21.438821717881662,15.545427322387695,-2159.4370000000004
510448,206827.90625,129.23392206124166,17.110000610351562,78.76000213623047,0.0,2.8399999141693115,0.2199999988079071,1.0700000524520874,22.24543550915477,22.5720766744306,15.494791984558104,-1977.4370000000001
510449,206827.90625,124.65277862548828,16.889999389648438,78.69000244140625,0.0,3.069999933242798,0.3000000119209289,1.0399999618530271,21.874736824035644,22.50704200332229,15.58882999420166,-2028.4370000000001
510450,202644.5625,132.29165649414062,15.619999885559082,77.83000183105469,0.0,5.130000114440918,0.3899999856948852,1.0299999713897705,21.99415531443126,22.164350509643555,15.559895515441896,-2062.4370000000004
510451,200923.796875,123.95833587646484,19.38999938964844,79.61000061035156,0.0900000035762786,0.0,0.0,0.9100000262260436,22.387783434448675,22.48263931274414,15.234375,-2248.4370000000004
510452,202301.578125,120.13888549804688,16.09000015258789,79.29000091552734,0.0,3.200000047683716,0.4199999868869781,1.0099999904632568,21.965402489277853,23.476932140554915,15.545427322387695,-2421.4370000000004
510453,203214.90625,128.125,12.390000343322754,80.7300033569336,0.050000000745058,5.320000171661377,0.4799999892711639,1.0399999618530271,21.876778432001466,22.142042145474267,15.66117000579834,-2156.4370000000004
510454,209386.234375,129.1666717529297,12.699999809265137,81.25,0.050000000745058,4.480000019073486,0.4600000083446502,1.0499999523162842,21.95663052070432,23.009405478453026,15.62262777181772,-2121.4370000000004
510455,204350.828125,126.3888931274414,11.789999961853027,76.79000091552734,0.0,9.56999969482422,0.8399999737739563,1.0099999904632568,21.83264152705669,21.961809158325195,15.545427322387695,-2179.4370000000004
510456,206939.765625,125.0,16.260000228881836,77.8499984741211,0.0,4.460000038146973,0.4099999964237213,1.0199999809265137,21.264494314452044,21.418103048878333,15.530960083007812,-2224.4370000000004
510457,210378.84375,122.22222137451172,17.469999313354492,79.22000122070312,0.0,2.049999952316284,0.25,1.0199999809265137,21.751197673218908,22.50674724578857,15.675637245178224,-2746.4370000000004
510458,206491.859375,132.29165649414062,15.300000190734863,78.16999816894531,0.0,5.090000152587891,0.3499999940395355,1.090000033378601,21.973408828179043,22.13541984558105,15.54635615991032,-2171.4370000000004
510459,209386.234375,126.7361068725586,15.960000038146973,78.0199966430664,0.0,4.690000057220459,0.3199999928474426,1.0199999809265137,21.97752630759659,22.19329071044922,15.552661895751951,-2084.4370000000004
510460,210818.5,130.9027862548828,11.06999969482422,81.0199966430664,0.0799999982118606,6.21999979019165,0.5400000214576721,1.059999942779541,22.406185575301905,24.22847626426003,15.523727416992188,-1992.4370000000001
510461,205818.15625,134.375,13.859999656677246,77.98999786376953,0.0,6.429999828338623,0.6600000262260437,1.059999942779541,22.50640996702158,24.618039623820952,14.82204818725586,-1936.4370000000001
510462,208055.375,130.55555725097656,14.539999961853027,77.05000305175781,0.0,6.920000076293945,0.5,0.9900000095367432,22.832215446726167,23.27968927780516,15.523727416992188,-2309.4370000000004
510463,208055.375,125.69445037841795,15.029999732971191,77.26000213623047,0.0,6.28000020980835,0.4300000071525574,0.9900000095367432,22.568341492087978,22.772114659143877,15.552661895751951,-2052.4370000000004
510464,211913.6875,121.52777862548828,16.384830887034788,78.25263046006025,0.0002542372824529,3.8109320998191833,0.5133898116774478,1.02796607350899,22.70015649554096,22.78462521582191,15.473090171813965,-2171.4370000000004
510466,221944.265625,126.7361068725586,16.450000762939453,79.01000213623047,0.0,3.109999895095825,0.3199999928474426,1.090000033378601,21.74770588254042,22.071387547857658,15.552661895751951,-2002.4370000000001
510467,215595.65625,129.1666717529297,13.31361773417725,79.11961186106612,0.0394634135612627,5.861073359047494,0.6544214543703848,1.0175761037418816,21.184104819046823,21.408467462618056,15.581597328186035,-1872.4370000000001
510468,213111.859375,136.80555725097656,8.369999885559082,80.58999633789062,0.050000000745058,8.970000267028809,1.0199999809265137,1.0,21.3983799357271,21.53799229042203,15.545427322387695,-1886.4370000000001
510469,214842.75,123.61111450195312,12.329999923706056,81.12999725341797,0.0399999991059303,4.840000152587891,0.6200000047683716,1.0399999618530271,21.03587913513184,21.212622914568385,15.545427322387695,-2067.4370000000004
510470,217732.421875,124.65277862548828,16.02238701400443,78.31556580533686,0.0073608247736065,4.17892790332283,0.4653195705610452,1.0160905068793906,21.83805092501353,22.84100689046523,15.528927277474509,-2082.4370000000004
510471,218898.75,130.20834350585938,16.328446938533975,78.58641751446301,0.0099493668662219,3.745455505274519,0.2999241585677252,1.0264140962049215,22.03978781137053,22.14189427728811,15.335647583007812,-2057.4370000000004
510472,214303.34375,126.3888931274414,16.239999771118164,77.45999908447266,0.0,4.880000114440918,0.4099999964237213,1.0,22.166840980432152,22.25487967764977,14.214409828186035,-2132.4370000000004
510473,218051.125,121.52777862548828,15.558794460856747,78.93878059446166,0.0047295207598202,3.97026269844916,0.5016228485927331,1.0265996561168331,22.272847522054924,22.42477035522461,14.937789916992188,-2036.4370000000001
510474,219953.703125,139.23611450195312,12.605351209116506,81.19552873883929,0.0198131863703275,4.690703502592149,0.4121538332857928,1.07645059129694,22.31669475525383,22.423900311136563,14.937789916992188,-1919.4370000000001
510475,217944.953125,118.40277862548828,17.760000228881836,79.05000305175781,0.0,1.9299999475479128,0.1899999976158142,1.0700000524520874,22.135415649414064,22.410185216465813,13.686342239379885,-2193.4370000000004
510476,214087.21875,120.13888549804688,17.084555909440326,79.45491295146229,0.0001159046979888,2.2755955928230165,0.0898261465185009,1.119613655789468,22.22209028904849,22.40487623859096,15.595670503401108,-2124.4370000000004
510477,215810.28125,117.0138931274414,15.229999542236328,77.45999908447266,0.0,5.800000190734863,0.5,1.0199999809265137,20.997888876809387,21.27880812514509,15.530960083007812,-2255.4370000000004
510478,212894.515625,128.125,9.68000030517578,82.30999755859375,0.0399999991059303,6.320000171661377,0.6200000047683716,1.0399999618530271,20.76548615817366,20.929910420208444,15.07523250579834,-2148.4370000000004
510479,215273.28125,130.55555725097656,13.471132530632431,81.83097319482467,0.0115388084063474,3.28957122437898,0.3398601120129389,1.0569223258846072,21.541663093566896,21.59726690194186,15.834779739379885,-1934.4370000000001
510480,220164.078125,125.69445037841795,17.3799991607666,78.95999908447266,0.0,2.430000066757202,0.1899999976158142,1.0499999523162842,20.29286103556818,20.592328739981365,15.530960083007812,-2054.4370000000004
510482,216131.8125,135.4166717529297,11.579999923706056,82.19999694824219,0.050000000745058,4.639999866485596,0.4199999868869781,1.100000023841858,21.56999696492253,21.60672609737585,15.523727416992188,-1934.4370000000001
510483,214627.140625,134.375,11.40999984741211,80.94999694824219,0.0199999995529651,5.920000076293945,0.6399999856948853,1.059999942779541,21.79813603391515,21.92232410087999,15.59601441149719,-2008.4370000000001
510484,225565.140625,128.125,18.739999771118164,80.30000305175781,0.0,0.050000000745058,0.0099999997764825,0.8999999761581421,20.16945501055036,20.49509175172013,14.641202926635742,-2099.4370000000004
510485,220164.078125,136.11111450195312,13.43000030517578,81.37999725341797,0.0199999995529651,3.700000047683716,0.3899999856948852,1.0800000429153442,20.82851203282674,21.14635892347856,15.552661895751951,-1995.4370000000001
510486,217519.6875,125.0,10.93000030517578,81.80999755859375,0.0599999986588954,5.619999885559082,0.5199999809265137,1.059999942779541,21.580060363701516,21.74966047921558,15.530960083007812,-2241.4370000000004
510487,206042.953125,393.0555725097656,11.720000267028809,81.77999877929688,0.050000000745058,4.840000152587891,0.5099999904632568,1.090000033378601,21.956354207679876,28.559030532836918,15.51649284362793,-2131.4370000000004
510488,220898.84375,121.18055725097656,15.779999732971191,78.83000183105469,0.0,4.03000020980835,0.2399999946355819,1.1100000143051147,21.88762187300057,22.239499008700875,15.545427322387695,-2128.4370000000004
510489,220689.15625,125.34722137451172,10.5,81.18000030517578,0.0399999991059303,6.449999809265137,0.800000011920929,1.0399999618530271,21.73031997680664,23.04009910776645,15.711654118129186,-2228.4370000000004
510490,222465.15625,129.86111450195312,13.979999542236328,78.54000091552734,0.0,5.829999923706055,0.5299999713897705,1.1299999952316284,21.872231775108467,22.10355563800688,15.51649284362793,-1911.4370000000001
510491,223606.796875,125.0,9.539999961853027,80.29000091552734,0.0399999991059303,8.369999885559082,0.75,1.0099999904632568,21.226347528989837,23.54494095786673,15.567130088806152,-2131.4370000000004
510492,220164.078125,133.3333282470703,15.960000038146973,77.9000015258789,0.0,4.690000057220459,0.3499999940395355,1.100000023841858,21.901674603103498,22.69366035076103,15.523727416992188,-2051.4370000000004
510493,211257.265625,125.0,12.09000015258789,79.54000091552734,0.0199999995529651,6.630000114440918,0.6299999952316284,1.0800000429153442,22.008115081418243,22.07354221964729,15.545427322387695,-2022.4370000000001
510494,213545.890625,134.0582769545551,10.630000114440918,80.11000061035156,0.050000000745058,7.429999828338623,0.7599999904632568,1.0199999809265137,22.248104053844106,22.549697786218974,15.523727416992188,-1953.4370000000001
510495,216773.484375,123.95833587646484,12.279999732971191,80.04000091552734,0.0199999995529651,6.159999847412109,0.4900000095367431,1.0099999904632568,21.48476699952377,21.68494754367405,15.487557411193848,-2205.4370000000004
510496,212568.0625,127.43054962158205,12.619999885559082,78.66999816894531,0.0,7.110000133514404,0.5600000023841858,1.0399999618530271,21.22144129762681,21.26613158166936,15.522575465115636,-1826.4370000000001
510497,217732.421875,119.79166412353516,13.280948945499064,78.91485319917624,0.0062005277968805,6.281451320113481,0.4811594307187046,1.0499736987083796,20.608614502943954,20.804399490356445,15.523727416992188,-2032.4370000000001
510498,216345.90625,134.375,7.449999809265137,78.6500015258789,0.0099999997764825,11.75,1.1100000143051147,1.0299999713897705,20.46479938471205,20.54397964477539,15.60329818725586,-1902.4370000000001
510499,215917.515625,122.91666412353516,16.350000381469727,78.7699966430664,0.0,3.450000047683716,0.3899999856948852,1.0299999713897705,20.57291984558105,20.72644257799494,15.523727416992188,-1975.4370000000001
510500,215917.515625,121.18055725097656,11.750522815525652,78.33770816784826,0.0027970128363277,8.259063242894811,0.6231500494666271,1.0244059467590834,20.798986269264816,20.79840530380655,15.581597328186035,-2086.4370000000004
510501,215917.515625,123.61111450195312,16.530000686645508,79.26000213623047,0.0,2.880000114440918,0.2800000011920929,1.0499999523162842,20.25375542878588,20.505400382524865,15.545427322387695,-1888.4370000000001
510503,218369.359375,129.1666717529297,17.389999389648438,78.27999877929688,0.0,3.0899999141693115,0.1899999976158142,1.0499999523162842,19.70166184794364,20.52787463170177,15.51649284362793,-1948.4370000000001
510504,218581.265625,123.95833587646484,15.220000267028809,78.38999938964844,0.0,5.079999923706055,0.2800000011920929,1.0299999713897705,20.28719361689494,20.460925472569343,15.530960083007812,-1929.4370000000001
510505,217944.953125,128.47222900390625,14.858868976317885,76.64349093074686,0.0016764132178898,7.109551866616886,0.4397660720418071,0.9474853705941584,20.1286982522082,20.347644172699344,15.523727416992188,-1988.4370000000001
510506,215917.515625,128.81944274902344,0.6253108379800675,29.0577675398006,0.3982790663318578,16.48521018804506,52.9586523890859,0.4552353252026316,20.658868453081915,20.74172787646535,15.51649284362793,-2059.4370000000004
510507,223813.75,126.7361068725586,1.1200000047683716,76.8499984741211,0.0199999995529651,18.950000762939453,2.0999999046325684,0.949999988079071,20.1866366738664,20.314734971609223,15.653935432434082,-1963.4370000000001
510509,222256.953125,131.94444274902344,12.899999618530272,81.3499984741211,0.0399999991059303,4.260000228881836,0.4099999964237213,1.0399999618530271,20.453620795782992,20.402326758463165,15.494791984558104,-1989.4370000000001
510510,218898.75,136.11111450195312,13.246426194906237,81.16565367739513,0.0315499654486724,3.9534917920979713,0.5754279635755507,1.0149660135983771,20.434424393049632,20.704605245073388,15.523727416992188,-1883.4370000000001
510511,217413.234375,121.18055725097656,13.989999771118164,77.70999908447266,0.0,6.639999866485596,0.6299999952316284,1.0299999713897705,20.515050888061523,21.13602530024016,15.510045221609662,-2118.4370000000004
510512,219321.34375,113.54166412353516,16.059999465942383,78.4800033569336,0.0,3.829999923706055,0.6299999952316284,1.0099999904632568,20.07244488843687,20.259230770011413,15.458622932434082,-2143.4370000000004
510513,218475.359375,117.0138931274414,16.799999237060547,78.89423425166052,0.0072504707705054,2.7462147427144026,0.326930314583069,1.0800000429153442,19.80592177082615,20.401009601705216,15.552661895751951,-2129.4370000000004
510514,221631.140625,137.1527862548828,16.978881629365446,79.12206079873694,0.0007951807051178,2.634614533114146,0.23783392978274,1.027978310946523,19.828083209777148,19.960701692989748,15.653283577538252,-2192.4370000000004
510515,218475.359375,127.43054962158205,7.619999885559082,82.01000213623047,0.0399999991059303,8.369999885559082,0.9700000286102296,0.9800000190734864,19.355955232027707,19.5035994998309,15.957755088806152,-2135.4370000000004
510516,223192.328125,113.19444274902344,17.06999969482422,79.18000030517578,0.0,2.5299999713897705,0.1899999976158142,1.0299999713897705,18.61571575218523,19.19337549897813,15.480324745178224,-2166.4370000000004
510517,222673.15625,94.44444274902344,17.540000915527344,79.13999938964844,0.0,2.0899999141693115,0.1599999964237213,1.059999942779541,18.950483957926437,19.195995514209454,15.632234573364258,-2532.4370000000004
510518,220479.28125,110.76388549804688,16.280000686645508,78.13999938964844,0.0,4.019999980926514,0.5099999904632568,1.0399999618530271,19.371949103570756,19.589120864868164,15.509260177612305,-2233.4370000000004
510519,222048.546875,102.08333587646484,11.4399995803833,83.04000091552734,0.0399999991059303,3.880000114440918,0.5899999737739563,1.0099999904632568,19.16080942819285,20.80679510970142,15.614038195852508,-2418.4370000000004
510520,221108.3125,107.29167175292967,15.454999938607216,78.61205197687019,0.0057534245289351,4.592929825186729,0.3158203071216121,1.0243749651126564,19.239782277549185,19.217797488297403,15.473090171813965,-2230.4370000000004
510521,227099.25,109.02777862548828,10.600000381469728,82.2300033569336,0.0399999991059303,5.550000190734863,0.4900000095367431,1.0800000429153442,19.10070607672094,19.06829071044922,15.47421386558261,-2145.4370000000004
510523,219426.875,123.95833587646484,15.640000343322754,78.41000366210938,0.0,4.5,0.4099999964237213,1.0399999618530271,18.881794554258263,19.807138279204224,15.444154739379885,-1787.4370000000001
510524,221422.171875,114.23611450195312,11.970000267028809,78.62000274658203,0.0,7.78000020980835,0.6100000143051147,1.0099999904632568,18.96764307436736,20.42542914985489,15.545427322387695,-2027.4370000000001
510525,224742.65625,117.0138931274414,8.0,84.23845668542025,0.0539076383131329,6.760744558161798,0.8031914893617021,0.9900000095367432,19.254053552850618,20.55314845849972,15.241609573364258,-2057.4370000000004
510526,219321.34375,125.0,10.529999732971191,75.55000305175781,0.0,12.420000076293944,0.4699999988079071,1.0299999713897705,19.88802954563401,20.19867356064428,15.480324745178224,-2013.4370000000001
510527,218475.359375,109.02777862548828,11.229999542236328,81.73999786376953,0.050000000745058,5.380000114440918,0.5699999928474426,1.0299999713897705,19.64692796172748,20.07582757411859,15.487557411193848,-2161.4370000000004
510528,216452.890625,123.2638931274414,13.699999809265137,77.41999816894531,0.0,7.380000114440918,0.4699999988079071,1.0399999618530271,19.29624441283353,19.298081537140455,15.400752067565918,-1957.4370000000001
510529,215702.984375,136.03225522356266,12.75,78.56999969482422,0.0199999995529651,7.050000190734863,0.5799999833106995,1.0399999618530271,19.79546443378113,19.802917939645276,15.614936937910787,-1658.4370000000001
510530,223192.328125,121.875,8.622255102023397,78.6438215446142,0.0647489904660884,11.06970707691863,0.9495616977241624,1.0447116067252769,19.347650520363743,19.442822366860284,15.082465171813965,-1814.4370000000001
510531,219426.875,121.18055725097656,6.729804606176913,80.1499442011118,0.0315820305440865,10.926718497241382,1.190937499748543,0.971015633782372,18.749895103022737,18.86573982238769,15.400752067565918,-1864.4370000000001
510532,219004.484375,102.43055725097656,17.639999389648438,78.29000091552734,0.0,2.799999952316284,0.1700000017881393,1.100000023841858,19.03836890398446,19.114726140827475,15.54618442890256,-2336.4370000000004
510533,222569.171875,97.56945037841795,15.960000038146973,78.51000213623047,0.0,4.190000057220459,0.270000010728836,1.0700000524520874,18.371144041339683,18.362655615769267,15.494791984558104,-2354.4370000000004
510535,225154.28125,119.25597599852892,16.998709340249338,78.31192078253235,0.0049494949705672,3.3324241799236547,0.3047580578394474,1.0498386578213783,17.07447986401066,17.081450023207555,15.619226727312151,-1856.4370000000001
510536,219637.75,123.95833587646484,12.825440995833452,80.71000140279696,0.0208287285177747,4.931988904324684,0.4945588015458163,1.0030881937812357,16.459683702158372,16.55453516166901,15.72740289568901,-1719.4370000000001
510537,219637.75,125.69445037841795,8.42417060687403,80.70119417763186,0.0161936933317364,9.08542782766325,0.7184234171568811,0.9824887526142224,17.67146011000698,17.954123947646593,15.473090171813965,-1761.4370000000001
510538,222777.078125,119.44444274902344,16.18000030517578,78.37000274658203,0.0,4.090000152587891,0.2599999904632568,1.100000023841858,17.534719467163086,18.12169647216797,15.45138931274414,-1808.4370000000001
